"Story","Title","Result","Date","Stability","Duration (s)"
"Gestion Ordenes de compra e inventario","Eliminar una orden de compra","SUCCESS","2024-05-21T22:08:33.0554916-05:00[America/Bogota]","0.0","0.53"
